Name	Assembly ID	Archaeal_Kingdom	Taxonomy	Completeness	Contamination	Park Quality_Score	Bioproject	Biosample	Environment_Category-ArchaeaHQ	Metagenome_source	geo_loc_name	lat_lon	Isolation_Source	Env_Broad	Env_Local	Env_medium	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	rRNA	tRNA
GCA_035404185.1_ASM3540418v1_genomic	GCA_035404185.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	98.39	0.38	99.38358885	PRJNA925477	SAMN32865787	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	35.92 N 139.63 E	Activated sludge of municipal wastewater treatment plants	Env3816	Activated sludge	Env3816	0.911	612601	284.9386591	656081	0.33	701	3	46
GCA_004299525.1_ASM429952v1_genomic	GCA_004299525.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;unclassified Nanobdellota;Nanobdellota archaeon	80.43	1.23	76.11655655	PRJNA514088	SAMN10720170	Groundwater_Subsurface_Cave	groundwater metagenome	USA: Tennessee	35.975715 N 84.274722 W	groundwater	0	0	0	0.915	4711	231.6324845	1099676	0.43	1453	2	19
GCA_054474435.1_ASM5447443v1_genomic	GCA_054474435.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Iainarchaeota;Candidatus Iainarchaeia;Candidatus Iainarchaeales;Candidatus Iainarchaeaceae;Candidatus Iainarchaeum;unclassified Candidatus Iainarchaeum;Candidatus Iainarchaeum sp.	92.14	0.08	94.04428976	PRJNA1244896	SAMN49582896	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	36.229137 N 33.903186 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.941	40605	269.6906832	687860	0.57	805	2	37
GCA_054027755.1_ASM5402775v1_genomic	GCA_054027755.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;Nanobdellia;unclassified Nanobdellia;Nanobdellia archaeon	92.98	0.04	95.06102741	PRJNA1244896	SAMN49582909	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	36.229137 N 33.903186 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.914	36480	274.427907	579747	0.25	645	2	26
GCA_054028015.1_ASM5402801v1_genomic	GCA_054028015.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Aenigmatarchaeota;unclassified Candidatus Aenigmatarchaeota;Candidatus Aenigmatarchaeota archaeon	89.56	0	91.77737225	PRJNA1244896	SAMN49582897	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	36.229137 N 33.903186 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.921	27211	261.2685775	798469	0.37	942	4	14
GCA_054474415.1_ASM5447441v1_genomic	GCA_054474415.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Iainarchaeota;Candidatus Iainarchaeia;Candidatus Iainarchaeales;Candidatus Iainarchaeaceae;Candidatus Iainarchaeum;unclassified Candidatus Iainarchaeum;Candidatus Iainarchaeum sp.	91.62	0.56	90.88761405	PRJNA1244896	SAMN49582992	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	36.229446 N 33.902864 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.936	13653	249.2791991	713574	0.57	899	5	42
GCA_035360935.1_ASM3536093v1_genomic	GCA_035360935.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	97.15	0.08	98.95705194	PRJNA925477	SAMN32863408	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	36.29 N 139.38 E	Activated sludge of municipal wastewater treatment plants	Env1879	Activated sludge	Env1879	0.88	25948	292.5983437	481390	0.27	483	3	47
GCA_035392345.1_ASM3539234v1_genomic	GCA_035392345.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	99.57	0	101.9040671	PRJNA925477	SAMN32865645	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	36.29 N 139.38 E	Activated sludge of municipal wastewater treatment plants	Env3674	Activated sludge	Env3674	0.903	46573	300.5027933	535855	0.27	537	3	46
GCA_035371945.1_ASM3537194v1_genomic	GCA_035371945.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	98.44	0	100.6783506	PRJNA925477	SAMN32863508	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	36.29 N 139.38 E	Activated sludge of municipal wastewater treatment plants	Env1979	Activated sludge	Env1979	0.877	29971	294.328629	498798	0.27	496	3	46
GCA_035392405.1_ASM3539240v1_genomic	GCA_035392405.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	96.39	0.14	98.00664836	PRJNA925477	SAMN32865642	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	36.29 N 139.38 E	Activated sludge of municipal wastewater treatment plants	Env3671	Activated sludge	Env3671	0.857	42983	292.7254174	551205	0.31	539	2	42
GCA_035359945.1_ASM3535994v1_genomic	GCA_035359945.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	95.51	0.12	97.19341312	PRJNA925477	SAMN32863456	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	36.29 N 139.38 E	Activated sludge of municipal wastewater treatment plants	Env1927	Activated sludge	Env1927	0.857	36883	293.2144144	568596	0.31	555	2	42
GCA_035360455.1_ASM3536045v1_genomic	GCA_035360455.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	97.65	0.09	99.49261753	PRJNA925477	SAMN32863433	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	36.29 N 139.38 E	Activated sludge of municipal wastewater treatment plants	Env1904	Activated sludge	Env1904	0.868	38480	294.9008696	585069	0.31	575	1	42
GCA_027623355.1_ASM2762335v1_genomic	GCA_027623355.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;unclassified Nanobdellota;Nanobdellota archaeon	80.4	0.29	81.07452576	PRJNA279271	SAMN32185240	Coastal_Estuarine	aquatic metagenome	Iran: Caspian Sea near Babolsar	36.852111 N 52.606306 E	Caspian sea 150 m depth	aquatic biome	Brackish water	water	0.899	17744	279.9661164	1072018	0.4	1151	4	22
GCA_023169545.1_ASM2316954v1_genomic	GCA_023169545.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;Nanobdellia;Nanobdellales;Nanobdellaceae;Nanobdella;Nanobdella aerobiophila	94.68	0.75	93.8427004	PRJDB8408	SAMD00173595	Terrestrial_Hot_Spring	N/A	"Japan:Tochigi, Oku-Shiobara, Arayu"	36.955 N 139.780 E	0	freshwater biome	acid hot spring	water	0.911	668961	281.5227586	668961	0.25	725	4	39
GCA_054021475.1_ASM5402147v1_genomic	GCA_054021475.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;Nanobdellia;unclassified Nanobdellia;Nanobdellia archaeon	92.11	1.13	89.13661179	PRJNA1244896	SAMN49583149	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	37.290881 N 32.281932 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.951	225540	269.6307692	603883	0.35	715	4	40
GCA_054022035.1_ASM5402203v1_genomic	GCA_054022035.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;Nanobdellia;unclassified Nanobdellia;Nanobdellia archaeon	94.13	0.17	95.49193409	PRJNA1244896	SAMN49583124	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	37.290881 N 32.281932 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.949	26538	251.517341	546332	0.35	692	2	36
GCA_054021395.1_ASM5402139v1_genomic	GCA_054021395.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	92.16	0.54	91.4775547	PRJNA1244896	SAMN49583153	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Atlantic Ocean: Mid-Atlantic Ridge	37.290881 N 32.281932 W	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.879	10842	268.1732852	760059	0.24	831	2	31
GCA_019322485.1_ASM1932248v1_genomic	GCA_019322485.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	89.08	0.96	86.7586288	PRJNA746083	SAMN20180959	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580002 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.938	90627	303.8618158	1452491	0.39	1498	2	12
GCA_019322545.1_ASM1932254v1_genomic	GCA_019322545.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	74.17	0.32	74.42896001	PRJNA746083	SAMN20180960	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580003 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.919	5223	234.2105856	676563	0.36	888	1	1
GCA_019322535.1_ASM1932253v1_genomic	GCA_019322535.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	88	2.35	78.41343408	PRJNA746083	SAMN20180961	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580004 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.934	21226	258.4369301	1090081	0.32	1316	1	10
GCA_019322475.1_ASM1932247v1_genomic	GCA_019322475.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	93.43	0.2	94.63095002	PRJNA746083	SAMN20180962	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580005 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.898	25229	278.0818308	1336615	0.43	1442	0	8
GCA_019322505.1_ASM1932250v1_genomic	GCA_019322505.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	71.68	7.04	38.34279249	PRJNA746083	SAMN20180963	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580006 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.935	5316	259.0394322	1051239	0.37	1268	0	9
GCA_019322375.1_ASM1932237v1_genomic	GCA_019322375.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	93.46	1.94	85.91835202	PRJNA746083	SAMN20180964	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580007 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.912	20735	261.9935567	1335188	0.37	1552	3	9
GCA_019322415.1_ASM1932241v1_genomic	GCA_019322415.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	94.71	3.01	81.73070921	PRJNA746083	SAMN20180965	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580008 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.931	13849	248.4793273	1139289	0.37	1427	2	14
GCA_019322435.1_ASM1932243v1_genomic	GCA_019322435.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	91.25	0.04	93.59999389	PRJNA746083	SAMN20180966	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580009 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.935	125889	273.8001903	921096	0.35	1051	2	10
GCA_019322385.1_ASM1932238v1_genomic	GCA_019322385.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	74.6	0.3	75.03311412	PRJNA746083	SAMN20180967	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580010 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.917	7349	258.0900974	1037281	0.46	1232	0	7
GCA_019322455.1_ASM1932245v1_genomic	GCA_019322455.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	89.61	6.49	59.12488822	PRJNA746083	SAMN20180968	Marine_Sediment	marine sediment metagenome	China: Rongcheng Nation Swan Nature Reserve	37.350000 N 122.580011 E	coastal marine sediment	marine sediment biome	shoreline	marine sediment	0.917	8507	245.4707099	1161641	0.31	1451	2	7
GCA_014189675.1_ASM1418967v1_genomic	GCA_014189675.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Undinarchaeota;Candidatus Undinarchaeia;Candidatus Undinarchaeales;unclassified Candidatus Undinarchaeales;Candidatus Undinarchaeales archaeon SRR5007147.bin71	83.4	0.07	85.25891846	PRJNA609027	SAMN14218524	Marine_Water_Column	marine metagenome	Spain: off the coast of Alicante	37.35361 N 0.286194 W	ocean water	ENVO:00000433	ENVO:00001999	ENVO:00010483	0.944	26172	266.5575101	623718	0.42	739	2	34
GCA_035371545.1_ASM3537154v1_genomic	GCA_035371545.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	95.47	0.05	97.55605817	PRJNA925477	SAMN32864477	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env2402	Activated sludge	Env2402	0.909	47002	306.2082671	634435	0.33	629	3	42
GCA_035421265.1_ASM3542126v1_genomic	GCA_035421265.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	93.94	0.02	95.95656154	PRJNA925477	SAMN32866529	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4550	Activated sludge	Env4550	0.873	17105	300.5586592	554142	0.33	537	3	41
GCA_035374365.1_ASM3537436v1_genomic	GCA_035374365.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	95.35	0.05	97.28206904	PRJNA925477	SAMN32864398	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env2331	Activated sludge	Env2331	0.884	23128	306.2657993	558414	0.33	538	3	39
GCA_035418305.1_ASM3541830v1_genomic	GCA_035418305.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	94.33	0.07	96.08893929	PRJNA925477	SAMN32866679	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4700	Activated sludge	Env4700	0.876	16515	289.3357016	556734	0.33	563	3	37
GCA_035419825.1_ASM3541982v1_genomic	GCA_035419825.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	94.29	0.34	95.01295811	PRJNA925477	SAMN32866603	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4624	Activated sludge	Env4624	0.91	70132	308.8875193	659749	0.33	649	3	37
GCA_035425245.1_ASM3542524v1_genomic	GCA_035425245.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	94.12	0.03	96.15334219	PRJNA925477	SAMN32866463	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4484	Activated sludge	Env4484	0.883	23264	306.8076923	541480	0.33	520	3	36
GCA_035425175.1_ASM3542517v1_genomic	GCA_035425175.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	87.3	0.48	87.22075689	PRJNA925477	SAMN32866467	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4488	Activated sludge	Env4488	0.909	43804	261.5318066	676717	0.29	786	4	28
GCA_035419565.1_ASM3541956v1_genomic	GCA_035419565.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	86.7	0.48	86.62075689	PRJNA925477	SAMN32866615	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4636	Activated sludge	Env4636	0.901	43804	259.603871	668189	0.29	775	4	27
GCA_035371405.1_ASM3537140v1_genomic	GCA_035371405.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	88.6	0.44	88.79514258	PRJNA925477	SAMN32864483	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env2408	Activated sludge	Env2408	0.911	61700	259.680593	633559	0.29	742	4	26
GCA_035420225.1_ASM3542022v1_genomic	GCA_035420225.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	80.99	0.44	81.13259758	PRJNA925477	SAMN32866582	Wastewater_Biogas_Landfill	wastewater metagenome	Japan	37.43 N 138.83 E	Activated sludge of municipal wastewater treatment plants	Env4603	Activated sludge	Env4603	0.902	48439	266.6356589	571096	0.29	645	4	22
GCA_035269225.1_ASM3526922v1_genomic	GCA_035269225.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Nanobdellota;Candidatus Nanoarchaeia;unclassified Candidatus Nanoarchaeia;Candidatus Nanoarchaeia archaeon	83.99	1.15	80.24744919	PRJNA983538	SAMN37964286	Peatland_Bog_Wetland	soil metagenome	USA	37.4961 N 122.1331 W	soil	soil biome [ENVO:01001044]	Wetland	Wetland	0.905	10349	222.2321814	680364	0.28	926	2	16
GCA_016203225.1_ASM1620322v1_genomic	GCA_016203225.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Woesearchaeota;unclassified Candidatus Woesearchaeota;Candidatus Woesearchaeota archaeon	96.5	0.71	95.47417622	PRJNA640378	SAMN15435886	Groundwater_Subsurface_Cave	groundwater metagenome	"USA: California, Modesto"	37.661915 N 121.114554 W	groundwater	groundwater planktonic microbiome	not applicable	not applicable	0.914	111777	266.0836237	1000058	0.57	1148	2	39
GCA_016186375.1_ASM1618637v1_genomic	GCA_016186375.1	Nanobdellati-DPANN	root;cellular organisms;Archaea;Nanobdellati;Candidatus Pacearchaeota;unclassified Candidatus Pacearchaeota;Candidatus Pacearchaeota archaeon	87.94	1.89	80.54952892	PRJNA640378	SAMN15435023	Groundwater_Subsurface_Cave	groundwater metagenome	"USA: California, Modesto"	37.661915 N 121.114554 W	groundwater	groundwater planktonic microbiome	not applicable	not applicable	0.874	13154	223.8384458	1122851	0.31	1467	2	32
