Assembly ID	Archaeal_Kingdom	Evaluated_on	Decision	Reason	Run
GCA_028751055.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_035420465.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_035379965.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_034400015.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964365975.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964447315.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964408905.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964408125.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964477635.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964439895.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964364155.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_043802645.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038045825.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_047602825.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_042572295.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053939425.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001552015.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001872185.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001872795.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_003557205.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_009691355.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038998585.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_013330595.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018816705.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016212505.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016188145.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016180965.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_028866835.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023144035.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053535335.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053534455.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_022014835.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027374615.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027354415.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027351675.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027365005.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027369995.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027357365.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027353925.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027333805.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027328265.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_965368245.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964406965.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964414695.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964472115.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_049591355.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_046760665.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_041600815.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053497715.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049700415.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053996235.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054030295.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001593855.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_003649455.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038897035.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038873515.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038824265.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038896295.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038818435.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038883155.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038889675.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038839555.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038869575.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038895495.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038871915.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_020833255.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_020029195.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018661625.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_029786235.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_029786625.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_025934095.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_028276845.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027012605.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027101415.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027015595.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027385995.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_028344775.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030050735.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_029255345.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_036012445.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCF_054767395.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_000009185.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000009185.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000337735.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_020844815.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_020844815.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_029229925.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_029229925.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_003086415.2	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCF_003086415.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_018648745.1	Nanobdellati-DPANN	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_013390375.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_032248915.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_032248915.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_054767395.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_000337735.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001871475.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_013390375.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_978016515.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964000875.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902776105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902783085.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_947628455.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_945920245.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963646505.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964305775.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964638175.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964429715.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964454995.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964420265.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964343205.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964373595.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_052364895.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_039833795.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_049643925.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041240165.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055072725.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_051749005.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054862245.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054863895.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054862085.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054862255.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002498845.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002509495.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002505825.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002900535.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_003137055.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002728885.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_011049295.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_015521945.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_020854885.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_014361315.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021817255.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023495725.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041652215.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027315755.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027321965.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027368235.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027381615.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030045115.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030044095.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_035333045.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030836605.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_034399795.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_036012685.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964358805.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964470085.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964610585.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964536715.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_043809265.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053576935.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_046705145.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049970015.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049966715.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054474355.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054030555.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002763075.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002785255.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_003554465.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038729105.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_025920365.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018221205.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018220955.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018670095.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_022572525.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016783795.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_016186425.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016185875.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_016185555.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_016176655.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_021817165.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021801385.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021830585.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_023380435.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053533455.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053535535.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_022729285.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027351845.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027370475.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027334145.1	Nanobdellati-DPANN	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_035422065.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030633595.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_019654575.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_938073905.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965650165.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_049801555.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_037478935.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_046754445.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049966315.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054043005.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001593925.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002871235.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_011042135.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_016882195.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021325615.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_029887765.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038839405.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038886845.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038832675.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038841515.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038862585.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023485745.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_028867315.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_029263715.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_028276685.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_022839705.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_026986415.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_033272865.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_026014985.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_030051605.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_050050655.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_001316165.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
